COMBOUSDT,0.61700000,28976.70000000,0.61900000,72665.60000000
APTUSDT,7.07450000,32.23000000,7.07530000,316.07000000
APTUSDT,7.07460000,4.51000000,7.07530000,666.06000000
APTUSDT,7.07450000,32.23000000,7.07540000,15.54000000
APTUSDT,7.07470000,32.23000000,7.07540000,15.54000000
APTBTC,0.00024104,28.06000000,0.00024130,28.06000000
APTUSDT,7.07440000,28.09000000,7.07530000,666.06000000
APTTRY,192.90000000,8024.99000000,193.00000000,111.85000000
APTUSDT,7.07460000,9.02000000,7.07540000,15.54000000
APTUSDT,7.07470000,4.51000000,7.07540000,15.54000000
APTTRY,192.90000000,8374.98000000,193.00000000,111.85000000
APTUSDT,7.07450000,32.23000000,7.07530000,249.15000000
APTTRY,192.90000000,8374.98000000,193.00000000,280.02000000
APTUSDT,7.07470000,36.74000000,7.07540000,15.54000000
APTUSDT,7.07450000,32.23000000,7.07530000,666.06000000
APTUSDT,7.07490000,4.51000000,7.07560000,290.45000000
APTUSDT,7.07460000,9.02000000,7.07530000,249.15000000
APTTRY,192.90000000,8009.45000000,193.00000000,111.85000000
APTBTC,0.00024105,82.85000000,0.00024130,28.06000000
APTUSDT,7.07470000,32.23000000,7.07560000,290.45000000
APTBTC,0.00024105,82.85000000,0.00024131,92.46000000
APTUSDT,7.07470000,32.23000000,7.07560000,290.45000000
APTBTC,0.00024105,82.85000000,0.00024132,92.36000000
APTUSDT,7.07480000,9.02000000,7.07560000,290.45000000
APTBTC,0.00024105,82.85000000,0.00024131,56.49000000
APTUSDT,7.07470000,32.23000000,7.07560000,290.45000000
APTBTC,0.00024105,82.85000000,0.00024130,28.06000000
COSBTC,0.00000017,48465599.00000000,0.00000018,7151889.00000000
BTCTRY,799179.00000000,0.05000000,799180.00000000,0.01348000
BUSDTRY,27.27000000,15571.00000000,27.28000000,132982.00000000
BTCTRY,799130.00000000,0.05000000,799180.00000000,0.01348000
BUSDTRY,27.27000000,12156.00000000,27.28000000,132982.00000000
BTCTUSD,29331.07000000,0.00052000,29331.99000000,0.02334000
BTCTRY,799130.00000000,0.05000000,799179.00000000,0.04453000
BTCTRY,799132.00000000,0.05000000,799179.00000000,0.04453000
BTCTRY,799131.00000000,0.03899000,799179.00000000,0.04453000
BTCTRY,799133.00000000,0.06900000,799180.00000000,0.01348000
BTCTRY,799133.00000000,0.06900000,799179.00000000,0.04453000
ARKMUSDT,0.41550000,1153.00000000,0.41580000,1098.00000000
BTCTUSD,29330.74000000,0.12056000,29331.97000000,0.00339000
BTCTUSD,29331.16000000,0.10230000,29331.99000000,0.02334000
BTCTUSD,29330.73000000,0.10230000,29331.99000000,0.02334000
BTCTUSD,29331.17000000,0.02472000,29331.99000000,0.02334000
BTCTUSD,29330.74000000,0.10000000,29331.98000000,0.09643000
BTCTUSD,29330.74000000,0.10000000,29331.97000000,0.09982000
BTCTUSD,29330.74000000,0.10000000,29331.97000000,0.00339000
BTCTUSD,29330.74000000,0.10000000,29331.97000000,0.00339000
BTCTUSD,29330.73000000,0.10230000,29331.98000000,0.09643000
BTCTUSD,29330.74000000,0.12056000,29331.95000000,0.00494000
BTCTUSD,29330.74000000,0.12056000,29331.94000000,0.09643000
BTCTUSD,29330.74000000,0.12056000,29331.96000000,0.09643000
BTCTUSD,29330.74000000,0.10000000,29331.93000000,0.02727000
BTCTUSD,29330.74000000,0.10000000,29331.94000000,0.09643000
ADADOWNUSDT,0.00167600,800755.75000000,0.00167800,664564.40000000
BTCDOWNUSDT,0.00725500,34284.96000000,0.00726100,6080.56000000
BTCTUSD,29330.74000000,0.10000000,29331.89000000,0.09643000
BTCTUSD,29330.74000000,0.10000000,29331.86000000,0.09643000
BTCTUSD,29330.74000000,0.10000000,29331.89000000,0.02727000
BTCTUSD,29330.74000000,0.10000000,29331.92000000,0.09643000
BTCTUSD,29330.74000000,0.10000000,29331.90000000,0.09643000
BTCTUSD,29330.74000000,0.10000000,29331.91000000,0.02727000
BTCTUSD,29330.74000000,0.10000000,29331.88000000,0.09643000
BTCTUSD,29330.74000000,0.10000000,29331.89000000,0.12370000
BTCTUSD,29330.74000000,0.10000000,29331.87000000,0.02727000
BTCTUSD,29330.74000000,0.10000000,29331.91000000,0.02727000
BTCTUSD,29330.74000000,0.10000000,29331.79000000,0.09643000
BTCTUSD,29330.74000000,0.10000000,29331.82000000,0.17944000
BTCTUSD,29330.74000000,0.10000000,29331.86000000,0.10000000
AUCTIONBTC,0.00017450,10.31000000,0.00017510,5.42000000
CELOUSDT,0.51700000,14479.20000000,0.51800000,39008.20000000
BTCTUSD,29330.74000000,0.10000000,29331.85000000,0.09643000
BTCTUSD,29330.74000000,0.10000000,29331.82000000,0.07944000
BTCTUSD,29330.74000000,0.10000000,29331.84000000,0.10000000
BTCTUSD,29330.74000000,0.10000000,29331.85000000,0.20314000
BTCTUSD,29330.74000000,0.10000000,29331.83000000,0.09643000
BLZUSDT,0.05340000,53169.00000000,0.05350000,265968.00000000
BTCTUSD,29330.74000000,0.10000000,29331.86000000,0.19643000
BTCTUSD,29330.74000000,0.10000000,29331.80000000,0.10000000
ATOMETH,0.00452900,11.98300000,0.00453600,36.91800000
APTUSDT,7.07490000,70.65000000,7.07650000,169.48000000
BTCUSDT,29335.01000000,1.28778000,29335.02000000,21.14625000
BTCTUSD,29330.74000000,0.10000000,29331.80000000,0.11986000
BTCTUSD,29330.74000000,0.10000000,29331.81000000,0.09643000
BLZUSDT,0.05340000,53169.00000000,0.05350000,238095.00000000
APTUSDT,7.07500000,73.61000000,7.07650000,169.48000000
AUCTIONBTC,0.00017450,10.31000000,0.00017510,75.18000000
BTCUSDT,29335.01000000,1.58208000,29335.02000000,21.14625000
APTUSDT,7.07470000,32.23000000,7.07640000,40.00000000
AUCTIONBTC,0.00017450,10.31000000,0.00017510,5.42000000
ARBUSDT,1.15440000,3124.70000000,1.15450000,13910.20000000
APTBTC,0.00024105,82.85000000,0.00024130,315.05000000
ARBUSDT,1.15440000,4411.50000000,1.15450000,13910.20000000
ARBUSDT,1.15440000,4241.70000000,1.15450000,13910.20000000
BTCTUSD,29330.74000000,0.10000000,29331.79000000,0.14608000
APTUSDT,7.07490000,32.23000000,7.07650000,169.48000000
APTTRY,192.90000000,7719.00000000,193.00000000,111.85000000
APTUSDT,7.07480000,112.61000000,7.07650000,169.48000000
BTCTUSD,29330.74000000,0.10000000,29331.85000000,0.12370000
APTUSDT,7.07480000,103.59000000,7.07640000,40.00000000
APTTRY,192.90000000,7679.00000000,193.00000000,111.85000000
APTUSDT,7.07490000,66.14000000,7.07650000,169.48000000
APTUSDT,7.07480000,33.91000000,7.07640000,40.00000000
APTUSDT,7.07500000,71.36000000,7.07650000,169.48000000
APTUSDT,7.07500000,37.45000000,7.07650000,169.48000000
APTUSDT,7.07480000,103.59000000,7.07650000,169.48000000
APTUSDT,7.07480000,71.36000000,7.07640000,40.00000000
BTCTRY,799179.00000000,0.06494000,799323.00000000,0.00428000
BTCTUSD,29330.74000000,0.10000000,29331.76000000,0.01117000
BTCTUSD,29330.74000000,0.10000000,29331.78000000,0.15209000
BTCTUSD,29330.74000000,0.10000000,29331.74000000,0.11148000
BTCTUSD,29330.74000000,0.10000000,29331.77000000,0.09643000
BTCTUSD,29330.74000000,0.10000000,29331.76000000,0.13844000
BTCTUSD,29330.74000000,0.10000000,29331.76000000,0.11117000
BTCTUSD,29330.74000000,0.10000000,29331.74000000,0.10000000
BTCTUSD,29330.74000000,0.10000000,29331.78000000,0.12727000
BTCTUSD,29330.74000000,0.10000000,29331.75000000,0.11939000
BTCTRY,799179.00000000,0.06494000,799180.00000000,0.01348000
BTCTUSD,29330.74000000,0.10000000,29331.78000000,0.10000000
BTCTUSD,29330.74000000,0.10000000,29331.75000000,0.09643000
BTCTUSD,29330.74000000,0.10000000,29331.77000000,0.11877000
BTCTUSD,29330.74000000,0.10000000,29331.74000000,0.13875000
APTUSDT,7.07510000,5.64000000,7.07650000,169.48000000
APTUSDT,7.07520000,40.27000000,7.07620000,40.00000000
APTUSDT,7.07510000,37.87000000,7.07620000,40.00000000
BTCTRY,799179.00000000,0.06494000,799322.00000000,0.04453000
BTCTRY,799179.00000000,0.06494000,799317.00000000,0.02317000
APTUSDT,7.07510000,5.64000000,7.07620000,40.00000000
BTCTUSD,29330.74000000,0.12414000,29331.73000000,0.11334000
BTCTUSD,29330.74000000,0.10000000,29331.73000000,0.09643000
BTCTUSD,29330.74000000,0.12414000,29331.73000000,0.09643000
APTUSDT,7.07520000,37.45000000,7.07620000,40.00000000
BTCTRY,799179.00000000,0.06494000,799319.00000000,0.02676000
BTCTUSD,29330.74000000,0.12414000,29331.70000000,0.11065000
BTCTUSD,29330.74000000,0.12414000,29331.71000000,0.09643000
BTCTUSD,29330.74000000,0.12414000,29331.72000000,0.10000000
BTCTRY,799179.00000000,0.06494000,799319.00000000,0.04993000
BTCTUSD,29330.74000000,0.12414000,29331.70000000,0.10000000
BTCTUSD,29330.74000000,0.12414000,29331.72000000,0.16428000
BTCTRY,799179.00000000,0.06494000,799320.00000000,0.04453000
BTCTUSD,29330.74000000,0.12414000,29331.70000000,0.19643000
BTCTRY,799179.00000000,0.06494000,799321.00000000,0.02317000
BTCTUSD,29330.74000000,0.12414000,29331.70000000,0.20708000
BTCTRY,799179.00000000,0.06494000,799320.00000000,0.04881000
BTCTRY,799179.00000000,0.06494000,799319.00000000,0.02317000
BTCTUSD,29330.74000000,0.12414000,29331.68000000,0.10090000
BTCTRY,799179.00000000,0.06494000,799317.00000000,0.02745000
BTCTRY,799179.00000000,0.06494000,799316.00000000,0.04453000
BTCTRY,799179.00000000,0.06494000,799314.00000000,0.04453000
BTCTUSD,29330.74000000,0.12414000,29331.69000000,0.09643000
BTCTUSD,29330.74000000,0.02414000,29331.67000000,0.12370000
BTCTRY,799179.00000000,0.06494000,799318.00000000,0.04453000
BTCTUSD,29330.74000000,0.12414000,29331.68000000,0.10000000
BTCTUSD,29330.74000000,0.12414000,29331.68000000,0.10180000
BTCTRY,799179.00000000,0.06494000,799311.00000000,0.02317000
BTCTUSD,29330.74000000,0.02414000,29331.66000000,0.10000000
BTCTUSD,29330.74000000,0.02414000,29331.67000000,0.09643000
BTCTUSD,29330.74000000,0.02414000,29331.64000000,0.17944000
BTCTUSD,29330.74000000,0.02414000,29331.65000000,0.09643000
BTCTUSD,29330.74000000,0.02414000,29331.63000000,0.09643000
BTCTUSD,29330.74000000,0.02414000,29331.68000000,0.10180000
BTCTRY,799179.00000000,0.06494000,799315.00000000,0.02317000
BTCTUSD,29330.74000000,0.02414000,29331.68000000,0.10270000
BTCTUSD,29330.74000000,0.02414000,29331.64000000,0.10000000
BTCTRY,799179.00000000,0.06494000,799312.00000000,0.04453000
BTCTRY,799179.00000000,0.06494000,799312.00000000,0.04881000
BTCTUSD,29330.74000000,0.02414000,29331.62000000,0.10000000
BTCTRY,799179.00000000,0.06494000,799313.00000000,0.02317000
BTCTUSD,29330.74000000,0.02414000,29331.63000000,0.13615000
BTCTUSD,29330.74000000,0.02414000,29331.65000000,0.12370000
BTCTRY,799179.00000000,0.06494000,799310.00000000,0.04453000
BTCTRY,799179.00000000,0.06494000,799309.00000000,0.02317000
BTCTUSD,29330.74000000,0.02414000,29331.62000000,0.11986000
BTCTUSD,29330.74000000,0.02414000,29331.61000000,0.12370000
BTCTUSD,29330.74000000,0.02414000,29331.61000000,0.09643000
BTCTUSD,29330.74000000,0.02414000,29331.60000000,0.10000000
BAKEUSDT,0.08570000,332807.60000000,0.08580000,6053.10000000
APTUSDT,7.07510000,32.23000000,7.07710000,116.57000000
APTUSDT,7.07530000,3.66000000,7.07620000,40.00000000
APTUSDT,7.07540000,37.45000000,7.07660000,167.02000000
APTBTC,0.00024105,82.85000000,0.00024130,28.06000000
APTBTC,0.00024106,11.95000000,0.00024130,28.06000000
AGLDBUSD,0.60500000,4176.80000000,0.60700000,1658.70000000
APTUSDT,7.07550000,9.02000000,7.07710000,116.57000000
APTUSDT,7.07540000,37.45000000,7.07650000,169.48000000
APTUSDT,7.07550000,9.02000000,7.07660000,167.02000000
APTUSDT,7.07530000,3.66000000,7.07650000,169.48000000
APTUSDT,7.07570000,37.45000000,7.07710000,116.57000000
APTUSDT,7.07560000,75.87000000,7.07710000,116.57000000
APTTRY,192.90000000,7342.50000000,193.00000000,111.85000000
APTTRY,192.90000000,7509.52000000,193.00000000,111.85000000
APTUSDT,7.07590000,37.45000000,7.07710000,116.57000000
APTUSDT,7.07560000,38.42000000,7.07710000,116.57000000
APTUSDT,7.07580000,3.38000000,7.07710000,116.57000000
APTUSDT,7.07570000,39.70000000,7.07710000,116.57000000
APTUSDT,7.07560000,38.42000000,7.07710000,116.57000000
APTUSDT,7.07560000,4.51000000,7.07710000,116.57000000
BTCTUSD,29330.74000000,0.02414000,29331.55000000,0.02727000
BTCTRY,799179.00000000,0.06494000,799308.00000000,0.04453000
BTCTRY,799179.00000000,0.06494000,799307.00000000,0.02317000
BTCTUSD,29330.74000000,0.02414000,29331.58000000,0.10000000
BTCTUSD,29330.74000000,0.02414000,29331.59000000,0.12370000
BTCTRY,799179.00000000,0.06494000,799302.00000000,0.04453000
BTCTRY,799179.00000000,0.06494000,799304.00000000,0.04881000
BTCTRY,799179.00000000,0.06494000,799303.00000000,0.02317000
BTCTUSD,29330.74000000,0.02414000,29331.56000000,0.10000000
BTCTRY,799179.00000000,0.06494000,799304.00000000,0.04453000
APTUSDT,7.07590000,69.68000000,7.07710000,116.57000000
BTCTUSD,29330.74000000,0.02414000,29331.57000000,0.02727000
BTCTUSD,29330.74000000,0.02414000,29331.59000000,0.09643000
BTCTRY,799179.00000000,0.06494000,799305.00000000,0.02317000
BTCTRY,799179.00000000,0.06494000,799306.00000000,0.04453000
BTCTUSD,29330.74000000,0.02414000,29331.51000000,0.02727000
BTCTUSD,29330.74000000,0.02414000,29331.54000000,0.10000000
BTCTRY,799179.00000000,0.06494000,799295.00000000,0.02317000
BTCTRY,799179.00000000,0.06494000,799299.00000000,0.26029000
BTCTRY,799179.00000000,0.06494000,799296.00000000,0.04453000
CELOBUSD,0.51600000,5290.20000000,0.51800000,18628.60000000
BTCTRY,799179.00000000,0.06494000,799299.00000000,0.02317000
BTCTRY,799179.00000000,0.06494000,799300.00000000,0.04453000
BTCTRY,799179.00000000,0.06494000,799298.00000000,0.04453000
BTCTUSD,29330.74000000,0.02414000,29331.53000000,0.02727000
BTCTRY,799179.00000000,0.06494000,799301.00000000,0.02317000
APTBUSD,7.06470000,14.15000000,7.07020000,52.34000000
BTCTRY,799179.00000000,0.06494000,799297.00000000,0.02317000
BTCTUSD,29330.74000000,0.02414000,29331.50000000,0.10000000
BTCTUSD,29330.74000000,0.02414000,29331.52000000,0.10000000
BTCTRY,799179.00000000,0.06494000,799294.00000000,0.04453000
BTCTUSD,29330.74000000,0.02414000,29331.49000000,0.02727000
BTCTUSD,29330.74000000,0.02414000,29331.47000000,0.02727000
BTCTRY,799179.00000000,0.06494000,799290.00000000,0.04453000
BTCTRY,799179.00000000,0.06494000,799292.00000000,0.04453000
COMBOUSDT,0.61700000,28976.70000000,0.61900000,83472.10000000
BTCTRY,799179.00000000,0.06494000,799287.00000000,0.02317000
BTCTUSD,29330.74000000,0.02714000,29331.46000000,0.10000000
BTCTRY,799179.00000000,0.06494000,799293.00000000,0.02317000
BTCTRY,799179.00000000,0.06494000,799289.00000000,0.02745000
BTCTRY,799179.00000000,0.06494000,799288.00000000,0.04453000
BTCTRY,799179.00000000,0.06494000,799291.00000000,0.02317000
BTCTUSD,29330.74000000,0.02414000,29331.46000000,0.10000000
BTCTUSD,29330.74000000,0.02414000,29331.48000000,0.10000000
BTCTRY,799179.00000000,0.06494000,799289.00000000,0.02317000
BTCTUSD,29330.74000000,0.02714000,29331.45000000,0.02727000
ATOMETH,0.00452900,11.98300000,0.00453500,10.31800000
BLZUSDT,0.05340000,93169.00000000,0.05350000,265968.00000000
CRVBUSD,0.59200000,15482.40000000,0.59300000,1499.40000000
BTCTUSD,29330.74000000,0.02414000,29331.43000000,0.02727000
BTCTUSD,29330.74000000,0.02714000,29331.44000000,0.10000000
BTCTRY,799179.00000000,0.06494000,799282.00000000,0.04453000
BTCTRY,799179.00000000,0.06494000,799286.00000000,0.04453000
BTCTRY,799179.00000000,0.06494000,799285.00000000,0.02745000
BTCTUSD,29330.74000000,0.02414000,29331.44000000,0.10000000
BTCTRY,799179.00000000,0.06494000,799281.00000000,0.02317000
BTCTRY,799179.00000000,0.06494000,799283.00000000,0.02317000
BTCTRY,799179.00000000,0.06494000,799285.00000000,0.02317000
BTCTUSD,29330.74000000,0.02414000,29331.41000000,0.02727000
BTCTRY,799179.00000000,0.06494000,799284.00000000,0.04453000
BTCTUSD,29330.74000000,0.02414000,29331.42000000,0.10000000
COMBOUSDT,0.61700000,28976.70000000,0.61900000,72665.60000000
ARUSDT,4.95000000,531.77000000,4.96000000,8985.03000000
ARUSDT,4.95000000,545.63000000,4.96000000,7464.34000000
ARUSDT,4.95000000,531.77000000,4.96000000,8122.79000000
ARUSDT,4.95000000,531.77000000,4.96000000,9823.77000000
ARUSDT,4.95000000,531.77000000,4.96000000,10392.70000000
APTBUSD,7.06470000,14.15000000,7.07080000,52.34000000
ARUSDT,4.95000000,531.77000000,4.96000000,9311.18000000
ARUSDT,4.95000000,545.63000000,4.96000000,7726.70000000
ARUSDT,4.95000000,531.77000000,4.96000000,10083.19000000
ARUSDT,4.95000000,531.77000000,4.96000000,8642.35000000
AGLDBTC,0.00002068,21.40000000,0.00002070,27.40000000
ARUSDT,4.95000000,531.77000000,4.96000000,9575.55000000
ARUSDT,4.95000000,531.77000000,4.96000000,7726.70000000
BTCTRY,799179.00000000,0.06494000,799279.00000000,0.02317000
BTCTRY,799179.00000000,0.06494000,799271.00000000,0.02317000
BTCTRY,799179.00000000,0.06494000,799274.00000000,0.04453000
BTCTUSD,29330.74000000,0.02414000,29331.40000000,0.10000000
BTCTRY,799179.00000000,0.06494000,799276.00000000,0.28165000
BTCTRY,799179.00000000,0.06494000,799277.00000000,0.02317000
BTCTRY,799179.00000000,0.06494000,799275.00000000,0.02317000
BTCTRY,799179.00000000,0.06494000,799272.00000000,0.04453000
BTCTRY,799179.00000000,0.06494000,799273.00000000,0.02317000
BTCTRY,799179.00000000,0.06494000,799276.00000000,0.04453000
BTCTRY,799179.00000000,0.06494000,799280.00000000,0.04453000
BTCTRY,799179.00000000,0.06494000,799278.00000000,0.04453000
BTCEUR,27221.34000000,0.08102000,27221.35000000,0.02298000
BTCTRY,799179.00000000,0.06494000,799264.00000000,0.04453000
BUSDUSDT,1.00100000,1697405.00000000,1.00110000,2030514.00000000
BTCTRY,799179.00000000,0.06494000,799270.00000000,0.04453000
CHZUSDT,0.07540000,234860.00000000,0.07550000,430602.00000000
CHZUSDT,0.07540000,234860.00000000,0.07550000,433212.00000000
BTCTRY,799179.00000000,0.06494000,799268.00000000,0.04453000
BTCTRY,799179.00000000,0.06494000,799269.00000000,0.02317000
CHZUSDT,0.07540000,234860.00000000,0.07550000,428077.00000000
CHZUSDT,0.07540000,234860.00000000,0.07550000,425722.00000000
BTCTRY,799179.00000000,0.06494000,799267.00000000,0.02317000
BTCTRY,799179.00000000,0.06494000,799265.00000000,0.02317000
BTCTRY,799179.00000000,0.06494000,799266.00000000,0.04453000
BLZUSDT,0.05340000,53169.00000000,0.05350000,265968.00000000
BLZUSDT,0.05340000,63169.00000000,0.05350000,265968.00000000
APTBUSD,7.06470000,14.15000000,7.07180000,63.74000000
AKROUSDT,0.00896000,55719.00000000,0.00898000,72056.00000000
ARUSDT,4.95000000,774.06000000,4.96000000,7029.87000000
API3USDT,1.13600000,2257.16000000,1.13700000,785.38000000
ARUSDT,4.95000000,545.63000000,4.96000000,7213.29000000
ARUSDT,4.95000000,774.06000000,4.96000000,7213.29000000
CHZUSDT,0.07540000,234860.00000000,0.07550000,433212.00000000
BTCUSDT,29335.01000000,1.58208000,29335.02000000,21.14155000
CHZUSDT,0.07540000,234860.00000000,0.07550000,430687.00000000
BUSDUSDT,1.00100000,1697405.00000000,1.00110000,2030464.00000000
CHZUSDT,0.07540000,234860.00000000,0.07550000,428332.00000000
BTCUSDT,29335.01000000,1.58208000,29335.02000000,21.14328000
BTCGBP,24455.65000000,0.03357000,24462.90000000,0.88133000
BTCEUR,27221.34000000,0.08102000,27221.35000000,0.02423000
BTCGBP,24455.65000000,0.03357000,24462.90000000,0.87241000
AKROUSDT,0.00896000,55719.00000000,0.00898000,69058.00000000
APTUSDT,7.07600000,9.02000000,7.07710000,116.57000000
APTBTC,0.00024107,81.98000000,0.00024130,28.06000000
APTUSDT,7.07590000,69.68000000,7.07710000,116.57000000
APTTRY,192.90000000,7340.25000000,193.00000000,111.85000000
APTUSDT,7.07600000,9.02000000,7.07720000,40.00000000
APTUSDT,7.07610000,4.51000000,7.07710000,148.18000000
APTUSDT,7.07610000,4.51000000,7.07720000,357.94000000
APTUSDT,7.07590000,69.68000000,7.07640000,2.25000000
APTUSDT,7.07610000,4.51000000,7.07720000,424.22000000
APTUSDT,7.07600000,9.02000000,7.07720000,357.94000000
API3USDT,1.13600000,2305.30000000,1.13700000,785.38000000
APTUSDT,7.07590000,40.35000000,7.07710000,148.18000000
AUDIOTRY,5.17500000,676.87000000,5.17900000,7336.37000000
BLZUSDT,0.05340000,63169.00000000,0.05350000,238095.00000000
BTCEUR,27221.34000000,0.07979000,27221.35000000,0.02423000
BTCUSDT,29335.01000000,1.58208000,29335.02000000,21.14484000
ADADOWNUSDT,0.00167600,800755.75000000,0.00167700,292954.23000000
AMBUSDT,0.00670000,134801.00000000,0.00671000,1542474.00000000
APTBTC,0.00024107,96.12000000,0.00024130,28.06000000
BNBUSDT,239.50000000,496.18400000,239.60000000,570.71100000
BTCUSDC,29301.37000000,0.09093000,29301.38000000,0.69316000
BTTCUSDT,0.00000046,1098048379220.0,0.00000047,589059753151.0
BTCUSDC,29301.37000000,0.09093000,29301.38000000,0.70513000
APTUSDT,7.07590000,40.35000000,7.07710000,345.09000000
APTUSDT,7.07590000,40.35000000,7.07660000,487.80000000
APTUSDT,7.07590000,40.35000000,7.07700000,73.93000000
APTUSDT,7.07590000,40.35000000,7.07680000,411.83000000
APTUSDT,7.07590000,40.35000000,7.07700000,541.74000000
APTBTC,0.00024108,11.95000000,0.00024130,28.06000000
APTUSDT,7.07590000,40.35000000,7.07680000,480.66000000
APTUSDT,7.07590000,40.35000000,7.07670000,169.73000000
APTBUSD,7.06510000,14.15000000,7.07180000,63.74000000
APTTRY,192.90000000,6986.98000000,193.00000000,111.85000000
APTUSDT,7.07590000,40.35000000,7.07660000,134.53000000
APTUSDT,7.07590000,40.35000000,7.07690000,153.56000000
BNBUSDT,239.50000000,496.23400000,239.60000000,570.71100000
ARKMUSDT,0.41550000,1153.00000000,0.41580000,1098.00000000
ARKMUSDT,0.41550000,1153.00000000,0.41580000,1848.00000000
ARKMUSDT,0.41550000,1153.00000000,0.41580000,1848.00000000
APTUSDT,7.07620000,38.99000000,7.07670000,169.73000000
APTUSDT,7.07610000,4.51000000,7.07660000,134.53000000
APTBUSD,7.06540000,35.38000000,7.07180000,63.74000000
APTUSDT,7.07620000,32.23000000,7.07670000,169.73000000
APTBUSD,7.06540000,35.38000000,7.07050000,35.35000000
APTTRY,192.90000000,6852.45000000,193.00000000,111.85000000
APTUSDT,7.07610000,4.51000000,7.07670000,169.73000000
APTUSDT,7.07590000,8.12000000,7.07670000,169.73000000
APTUSDT,7.07590000,40.35000000,7.07660000,134.53000000
APTUSDT,7.07600000,9.02000000,7.07660000,134.53000000
APTUSDT,7.07620000,32.23000000,7.07670000,169.73000000
CHRUSDT,0.11400000,13189.00000000,0.11410000,13264.00000000
ARKMUSDT,0.41550000,1153.00000000,0.41580000,1098.00000000
ARKMUSDT,0.41550000,1153.00000000,0.41580000,1848.00000000
AKROUSDT,0.00896000,55719.00000000,0.00897000,28122.00000000
APTTRY,192.90000000,6801.22000000,193.00000000,111.85000000
APTUSDT,7.07620000,32.23000000,7.07670000,169.73000000
APTUSDT,7.07620000,32.23000000,7.07640000,51.23000000
BTCTUSD,29330.74000000,0.01414000,29331.40000000,0.10000000
BNBUSDT,239.50000000,496.23400000,239.60000000,566.31000000
AUDIOTRY,5.17500000,676.87000000,5.17800000,1267.95000000
BAKEUSDT,0.08570000,364457.70000000,0.08580000,6053.10000000
ARUSDT,4.95000000,1036.42000000,4.96000000,7416.65000000
ARUSDT,4.95000000,774.06000000,4.96000000,7289.29000000
APTUSDT,7.07620000,32.23000000,7.07670000,169.73000000
APTUSDT,7.07630000,9.02000000,7.07670000,169.73000000
ARUSDT,4.95000000,1036.42000000,4.96000000,7551.65000000
ARUSDT,4.95000000,774.06000000,4.96000000,7551.65000000
CHZUSDT,0.07540000,234860.00000000,0.07550000,442220.00000000
CHZUSDT,0.07540000,234860.00000000,0.07550000,430687.00000000
CHZUSDT,0.07540000,234860.00000000,0.07550000,423307.00000000
CHZUSDT,0.07540000,234860.00000000,0.07550000,425662.00000000
CHZUSDT,0.07540000,234860.00000000,0.07550000,428272.00000000
BNTUSDT,0.53900000,777.40000000,0.53960000,367.10000000
BNTUSDT,0.53900000,777.40000000,0.53950000,101.50000000
AGIXBTC,0.00000720,12283.00000000,0.00000721,474.00000000
ARUSDT,4.95000000,774.06000000,4.96000000,7681.02000000
ARUSDT,4.95000000,774.06000000,4.96000000,8200.58000000
APTBTC,0.00024109,14.14000000,0.00024130,28.06000000
ARUSDT,4.95000000,774.06000000,4.96000000,8448.80000000
ARUSDT,4.95000000,774.06000000,4.96000000,7416.65000000
ADABTC,0.00001003,12741.20000000,0.00001004,123827.40000000
BTCZAR,564113.00000000,0.00781000,564575.00000000,0.01072000
BNBDOWNUSDT,0.01528000,7095.20000000,0.01531000,2045.01000000
BNBDOWNUSDT,0.01529000,21597.95000000,0.01531000,2045.01000000
BICOUSDT,0.25480000,455.70000000,0.25510000,9248.25000000
APTBUSD,7.06550000,14.15000000,7.07050000,35.35000000
BICOUSDT,0.25480000,455.70000000,0.25500000,784.31000000
ARUSDT,4.95000000,774.06000000,4.96000000,8583.80000000
ARUSDT,4.95000000,545.63000000,4.96000000,8583.80000000
BTCBRL,144244.00000000,0.00381000,144251.00000000,0.02077000
BTCUSDT,29335.01000000,1.57639000,29335.02000000,21.14484000
BTCBRL,144244.00000000,0.01733000,144251.00000000,0.02077000
BNBUSDC,239.30000000,0.83400000,239.40000000,23.55600000
BNBUSDC,239.20000000,1.99300000,239.40000000,14.53100000
BNBUSDC,239.20000000,1.99300000,239.40000000,23.55600000
BLZUSDT,0.05340000,93683.00000000,0.05350000,238095.00000000
BNBBUSD,239.20000000,107.68200000,239.30000000,57.42800000
BNBUSDC,239.20000000,1.99300000,239.40000000,12.74500000
API3USDT,1.13600000,2305.30000000,1.13800000,2472.09000000
APTUSDT,7.07620000,32.23000000,7.07670000,425.75000000
APTBTC,0.00024110,88.25000000,0.00024130,28.06000000
API3USDT,1.13600000,2305.30000000,1.13700000,392.69000000
BTCTUSD,29330.74000000,0.01414000,29331.39000000,0.00052000
BTCTUSD,29330.74000000,0.01414000,29331.38000000,0.00180000
BTCTUSD,29330.74000000,0.01414000,29331.38000000,0.00090000
BTCZAR,564113.00000000,0.00781000,564574.00000000,0.01460000
ARUSDT,4.95000000,531.77000000,4.96000000,8583.80000000
BNBUSDC,239.20000000,1.99300000,239.30000000,0.83400000
BNBBTC,0.00816300,9.92500000,0.00816400,3.76400000
BNBUSDC,239.30000000,0.83400000,239.40000000,24.56800000
BICOUSDT,0.25480000,340.00000000,0.25500000,784.31000000
BNBDOWNUSDT,0.01528000,7095.20000000,0.01531000,9823.26000000
